what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987849802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987868407
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321987869826
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321987883339
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321987883952
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987900232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987900401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321987914281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321987921240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321987925550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321987928606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321987929954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987930990
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987932133
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321987934660
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321987936101
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321987939275
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321987944517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987945984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987957426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987980027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321987982948
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988000082
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988001974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988008833
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988015530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988016922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988024023
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988032225
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988033776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988046241
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988059062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988059871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988061174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988062980
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988087927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988098009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988130326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988144268
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321988144300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988145828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988150046
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988150084
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988179513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988181118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988196224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988230707
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988230896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988243247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988245006
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988263440
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988267996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988291584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988293032
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988300770
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988301210
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988303664
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988323299
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988326442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321988332640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988356705
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988357692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321988360580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988363883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988370862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988393546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988398482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988427672
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321988430830
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321988440864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321988442993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321988467179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321988471795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988473441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988475043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988498071
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321988530856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321988532423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988539864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988540839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988542405
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988556729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988565614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988566294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988567908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988593823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988595285
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988607618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988635145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988636604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988641732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988685547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988688043
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988688223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988690178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988703633
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988743713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988745108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988752877
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988759499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988763835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988783878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988784429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988786744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988788923
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988851686
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321988862035
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321988863110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321988889195
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988891290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988941730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321988969264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321988975780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321988979620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321988981704
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989007427
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321989008749
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321989013753
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321989014977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321989027245
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321989048724
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989049752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989052490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989065003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989078273
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321989097135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989099349
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989100410
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321989101194
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321989134133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989137682
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989142065
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321989145754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321989163197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989164674
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989179537
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321989179566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989180981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989216331
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321989216366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989225220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321989240935
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321989251173
